id,decision,exclusion_criterion,confidence,reasoning
PL4N29M2,Exclude,E2,100,The abstract focuses on quantum-resilient Cyber-Physical Systems (CPS) in edge-IoT networks with no mention of federated learning or manufacturing applications.
PMZTGIA7,Exclude,E5,100,The abstract explicitly states it is a survey reviewing existing literature on isolation-based anomaly detection methods.
PNQP4AWD,Exclude,E2,100,"The abstract focuses solely on IoT security in general (threat detection, APTs, DDoS) with no mention of manufacturing or federated learning applications."
PNZ35QZQ,Exclude,E2,100,"The abstract explicitly focuses on cyber threat analysis in IoT domains like smart homes, healthcare, and gaming, with no mention of manufacturing or transferable models to it."
PP84RZFL,Exclude,E2,100,"The abstract focuses solely on IoT network traffic analysis for intrusion detection, with no mention of federated learning or manufacturing applications."
PQB4JSN9,Exclude,E5,90,The abstract explicitly describes a literature review/survey without original contributions or applied implementations of federated learning in manufacturing.
PQDBMI8L,Exclude,E2,100,"The abstract focuses on e-waste management using neural networks, which is outside the manufacturing domain."
PQHYFN3B,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations.
PRGFIX2A,Include,,95,The abstract explicitly mentions manufacturing as one of the application fields for IoT and decentralized computing using federated learning.
PTAMM9RQ,Exclude,E2,95,"The abstract does not mention federated learning (FL) at all, and while it discusses predictive maintenance in manufacturing, energy, and automotive industries, there is no explicit focus on FL or its application in manufacturing."
PTYU87MM,Exclude,E2,100,"The abstract focuses on fault detection in medical equipment and industrial IoT (IIoT) using audio signals, with no mention of federated learning or manufacturing-specific FL applications."
PWNM5UGY,Exclude,E2,100,"The abstract explicitly focuses on pediatric dental diagnostics in healthcare, with no mention of manufacturing or transferable models to manufacturing."
PY3WRU9R,Include,,85,"The abstract explicitly mentions application in Industry 4.0, which is a manufacturing context."
PY4Z5TI8,Exclude,E2,100,"The abstract explicitly focuses on the pharmaceutical sector, which is outside manufacturing unless transferable to it, and no mention of manufacturing industries or applications is made."
Q2UHE2RX,Exclude,E5,100,The abstract explicitly describes the paper as a survey reviewing existing literature without presenting original contributions or applied implementations of federated learning in manufacturing.
Q4V348RR,Include,,95,The abstract explicitly describes a federated learning implementation in the manufacturing context (material research institutions and data sharing for novel materials development).
Q5QF6K8E,Exclude,E2,100,"The abstract explicitly focuses on smart home applications using blockchain and transfer learning, which is outside the manufacturing domain."
Q7NI2PPT,Exclude,E5,100,The abstract explicitly states it is a review article without original contributions or applied implementations of federated learning.
Q7U7B9HG,Exclude,E2,100,"The abstract explicitly focuses on Intelligent Transportation Systems (ITS) and vehicular edge computing, with no mention of manufacturing or transferable models to it."
Q8IYTE8N,Exclude,E5,100,The abstract explicitly describes this as a literature review/survey without presenting original FL implementation or empirical contribution.
Q8NY56FD,Exclude,E2,100,"The abstract explicitly discusses federated learning in satellite constellations for space applications, which is outside the manufacturing domain."
QBN6UZDS,Include,,85,"The abstract explicitly mentions federated learning (FL) applications in manufacturing as part of the Tactile Internet of Things (TIoT), alongside healthcare."
QC42ERYB,Exclude,E5,100,The abstract explicitly states it is a survey without original contributions or applied implementations of federated learning.
QFXN36E2,Exclude,E5,100,The abstract explicitly states it is a survey without own contribution.
QGYTH8VR,Exclude,E2,95,The abstract explicitly mentions applications in manufacturing but also lists healthcare and automation as target industries without discussing transferable models to manufacturing specifically.
QHRPZNJN,Exclude,E2,100,"The abstract explicitly focuses on healthcare applications of IoT, AI, and smart systems without any mention of manufacturing or transferable models to it."
QI2G4UHK,Exclude,E2,100,"The abstract focuses on Mobile Edge Computing (MEC) for IoT, autonomous driving, and smart cities, with no mention of manufacturing or federated learning applications in manufacturing."
QLYWTRUZ,Exclude,E5,100,The abstract explicitly states it is a comprehensive survey without original contributions or applied implementations of federated learning.
QNWGDMG3,Exclude,E5,100,The abstract explicitly states it is a literature review/survey without original implementation or contribution.
QPLCYDNK,Include,,95,The abstract explicitly discusses federated learning applied to Industrial Internet of Things (IIoT) and SCADA networks in manufacturing contexts.
QQN955LQ,Include,,95,The abstract explicitly discusses a federated learning application in Industrial IoT (IIoT)-based smart manufacturing systems.
QRKPIAXR,Exclude,E5,100,The abstract explicitly states it is a narrative literature review without original empirical or applied contributions.
QRYQWPZT,Exclude,E5,100,The abstract explicitly states it is a survey study without original contributions or applied implementations of federated learning.
QT4HI7D7,Exclude,E2,100,The abstract explicitly focuses on healthcare applications of neuromorphic explainable AI and does not mention manufacturing or transferable models to it.
QTKYUQA3,Include,,95,"The abstract describes a federated or transfer learning approach for fault diagnosis in industrial robots, explicitly addressing cross-machines domain generalization and sensor failure recovery in manufacturing contexts."
QTLJJVET,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning.
QTUKRHSU,Exclude,E2,100,"The abstract focuses on VR data transmission in 6G cellular networks using DRL for resource management, with no mention of federated learning or manufacturing applications."
QUU2824Q,Exclude,E2,100,"The abstract focuses on energy demand forecasting using machine learning and deep learning techniques, which is outside the scope of federated learning in manufacturing."
